State,Station Description,ICAO,Country
  ,YASOUJ AIRPORT  ,OISY,IR
  ,SAHAND AIRPORT  ,OITM,IR
  ,MAKOU AIRPORT   ,OITU,IR
  ,QUEEN ALIA INTL ,OJAI,JO
  ,AMMAN/KING ABDUL,OJAM,JO
  ,AQABA INTL AIRPO,OJAQ,JO
  ,IRBID (MET)     ,OJBD,JO
  ,HOTEL-5 'SAFAWI',OJHF,JO
  ,HOTEL-4 'IRWAISH,OJHR,JO
  ,MAFRAQ (JOR-AFB),OJMF,JO
  ,MA'AN           ,OJMN,JO
  ,KUWAIT INTL (MIL,OKBK,KW
  ,BEIRUT (CIV/MIL),OLBA,LB
  ,ABU DHABI INTL  ,OMAA,AE
  ,BUHASA          ,OMAB,AE
  ,ABU DHABI/BATEEN,OMAD,AE
  ,AL HAMRA AUX    ,OMAH,AE
  ,AL AIN INTNL ARP,OMAL,AE
  ,DUBAI INTL AIRPO,OMDB,AE
  ,DELMA ISLAND    ,OMDL,AE
  ,AL MINHAD AIRB  ,OMDM,AE
  ,DUBAI AL MAKTOUM,OMDW,AE
  ,FUJAIRAH INTL AR,OMFJ,AE
  ,RAS AL KHAIMAH  ,OMRK,AE
  ,SHARJAH INTL ARP,OMSJ,AE
  ,BURAIMI (AUT)   ,OOBR,OM
  ,FAHUD (AUT)     ,OOFD,OM
  ,GHABA CENTRAL(PV,OOGB,OM
  ,HAIMA           ,OOHA,OM
  ,IBRA            ,OOIA,OM
  ,IBRI            ,OOII,OM
  ,KHASSAB (MIL)   ,OOKB,OM
  ,MASIRAH (OM-AFB),OOMA,OM
  ,SEEB INTL/MUSCAT,OOMS,OM
  ,NIZWA           ,OONZ,OM
  ,SALALAH         ,OOSA,OM
  ,SOHAR MAJIS     ,OOSH,OM
  ,SAIQ            ,OOSQ,OM
  ,SUR             ,OOSR,OM
  ,THUMRAIT (OM-AFB,OOTH,OM
  ,BANNU           ,OPBN,PK
  ,BAHAWALPUR      ,OPBW,PK
  ,CHITRAL         ,OPCH,PK
  ,DERA ISMAIL KHAN,OPDI,PK
  ,FAISALABAD INTL ,OPFA,PK
  ,GWADAR          ,OPGD,PK
  ,GILGIT          ,OPGT,PK
  ,JACOBABAD (CIV/M,OPJA,PK
  ,JIWANI (CAPE)   ,OPJI,PK
  ,KARACHI INTL ARP,OPKC,PK
  ,HYDERABAD AIRPOR,OPKD,PK
  ,KALAT           ,OPKL,PK
  ,LAHORE (CIV/MIL),OPLA,PK
  ,LAHORE/WALTON   ,OPLH,PK
  ,MIANWALI (CIV/MI,OPMI,PK
  ,MIRANSHAH(CIV/MI,OPMN,PK
  ,KARACHI/MASROOR ,OPMR,PK
  ,MULTAN          ,OPMT,PK
  ,NAWABSHAH       ,OPNH,PK
  ,ORMARA          ,OPOR,PK
  ,PANJGUR         ,OPPG,PK
  ,PASNI           ,OPPI,PK
  ,PESHAWAR (CIV/MI,OPPS,PK
  ,QUETTA (CIV/MIL),OPQT,PK
  ,SHAIKH ZAID     ,OPRK,PK
  ,ISLAMABAD (CIV/M,OPRN,PK
  ,RAIFIQUI (PAK-AF,OPRQ,PK
  ,RISALPUR (PAK-AF,OPRS,PK
  ,SIBI            ,OPSB,PK
  ,SUKKUR          ,OPSK,PK
  ,SARGODHA (PAK-AF,OPSR,PK
  ,SAIDU SHARIF    ,OPSS,PK
  ,SIALKOT AIRPORT ,OPST,PK
  ,TARBELA DAM     ,OPTA,PK
  ,TURBAT NEW      ,OPTU,PK
  ,AL KUT          ,EQBC,IQ
  ,BAGHDAD-SIRSENK ,ORBB,IQ
  ,BAGHDAD INTL    ,ORBI,IQ
  ,MOSUL (IRQ-AFB) ,ORBM,IQ
  ,SADDAM(IRQ-AFB/C,ORBS,IQ
  ,ERBIL INTL      ,ORER,IQ
  ,BASRAH/MAGAL    ,ORMM,IQ
  ,AL NAJAF        ,ORNI,IQ
  ,SHAIBAH/BASRAH  ,ORMS,IQ
  ,SULAYMANIYAH    ,ORSU,IQ
  ,ALEPPO (CIV/MIL),OSAP,SY
  ,DAMASCUS (CIV/MI,OSDI,SY
  ,DEIR ZZOR (CIV/M,OSDZ,SY
  ,KAMISHLI        ,OSKL,SY
  ,LATAKIA         ,OSLK,SY
  ,PALMYRA (CIV/MIL,OSPR,SY
  ,DOHA INTL AIRPOR,OTBD,QA
  ,ADEN INTL       ,OYAA,YE
  ,AL GHAIDAH      ,OYAG,YE
  ,KAMARAN ISLAND  ,OYAN,YE
  ,RIYAN           ,OYAR,YE
  ,ABBS            ,OYAS,YE
  ,ATAQ            ,OYAT,YE
  ,AL-BAYDA        ,OYBI,YE
  ,DHAMAR          ,OYDM,YE
  ,HODEIDAH        ,OYHD,YE
  ,HAJJAH          ,OYHJ,YE
  ,IBB             ,OYIB,YE
  ,MARIB           ,OYMB,YE
  ,MOKHA           ,OYMC,YE
  ,MOKHA           ,OYMK,YE
  ,RMUKALLA INTL   ,OYRN,YE
  ,SA'ADA/SADAH    ,OYSH,YE
  ,SANA'A (CIV/MIL),OYSN,YE
  ,SANA'A          ,    ,YE
  ,SOCOTRA ISLAND  ,OYSQ,YE
  ,SAYUN           ,OYSY,YE
  ,TAIZ/GANED      ,OYTZ,YE
  ,AL-HAZM         ,OYZM,YE
  ,AL-GHAIDAH      ,OYGD,YE
  ,ALMA-ATA        ,UAAA,KZ
  ,UZUNAGAC        ,UAAN,KZ
  ,ASTANA KAZAKHSTA,UACC,KZ
  ,PETROPAVLOVSK   ,UACP,KZ
  ,KOKSHETAU       ,UACK,KZ
  ,TARAZ           ,UADD,KZ
  ,FRUNZE          ,UAFF,KZ
  ,BISHKEK/MANAS   ,UAFM,KZ
  ,OSH             ,UAFO,KZ
  ,CIMKENT         ,UAII,KZ
  ,ZHEZKAZGAN      ,UAKD,KZ
  ,KARAGANDA       ,UAKK,KZ
  ,KZYL-ORDA       ,UAOO,KZ
  ,URALSK          ,UARR,KZ
  ,PAVLODAR        ,UASP,KZ
  ,ARALSK          ,UATA,KZ
  ,AKTAU KAZAKHSTAN,UATE,KZ
  ,ATYRAU          ,UATG,KZ
  ,CELKAR          ,UATR,KZ
  ,AKTJUBINSK      ,UATT,KZ
  ,KOSTANAY        ,UAUU,KZ
  ,BAKU/BINE ARPT  ,UBBB,AZ
  ,GYANDZHA        ,UBBG,AZ
  ,LENKORAN        ,UBBL,AZ
  ,NAKHCHIVAN      ,UBBN,AZ
  ,QABALA          ,UBBQ,AZ
  ,ZAKATALY        ,UBBY,AZ
  ,MANAS           ,UCFM,KG
  ,OSH             ,UCFO,KG
  ,TBILISI/NOVO-AL ,UGTB,GE
  ,KOPITNARI       ,UGKO,GE
  ,BATUMI          ,UGSB,GE
  ,POTI (PORT)     ,UGSP,GE
  ,MUHRANI         ,UGMM,GE
  ,YEREVAN/ZAPADNY ,UGEE,AM
  ,SHIRAK          ,UGEL,AM
  ,SHIRAK          ,UDSG,AM
  ,ZVARTNOTS       ,UDYZ,AM
  ,UST KAMENOGORSK ,UASK,RU
  ,YAKUTSK         ,UEEE,RU
  ,CULMAN/NERIUGRI ,UELL,RU
  ,POLYARNY        ,UERP,RU
  ,MIRNY           ,UERR,RU
  ,CHOKURDAKH      ,UESO,RU
  ,TIKSI           ,UEST,RU
  ,BLAGOVESHCHENSK ,UHBB,RU
  ,EKIMCAN         ,UHBP,RU
  ,KHABAROVSK/NOVY ,UHHH,RU
  ,TROICKOE        ,UHHO,RU
  ,ANADYR'         ,UHMA,RU
  ,PROVIDENJA BAY  ,UHMD,RU
  ,CHAYBUKHA       ,UHMG,RU
  ,LAVRENTIJA      ,UHML,RU
  ,MAGADAN/NAGAEVO ,UHMM,RU
  ,MARKOVO         ,UHMO,RU
  ,PEVEK           ,UHMP,RU
  ,UGOLNAYA BAY/BE ,UHMR,RU
  ,NIKOLAEVSK-NA-AM,UHNN,RU
  ,PETROPAVLOVSK-KA,UHPP,RU
  ,OKHA            ,UHSH,RU
  ,JUZNO-SAHALINSK ,UHSS,RU
  ,VLADIVOSTOK     ,UHWW,RU
  ,CITA/KADALA     ,UIAA,RU
  ,BRATSK/IRKUTSK  ,UIBB,RU
  ,IRKUTSK         ,UIII,RU
  ,UST-ORDYNSKIJ   ,UIIO,RU
  ,BODAJBO         ,UIKB,RU
  ,KIRENSK         ,UIKK,RU
  ,VITIM-IN-YAKUT  ,UIKW,RU
  ,NIZNE-UDINSK    ,UINN,RU
  ,HORINSK         ,UIUH,RU
  ,ULAN-UDE/MUHINO ,UIUU,RU
  ,MARIUPOL INTL   ,UKCM,RU
  ,ARHANGELSK      ,ULAA,RU
  ,AMDERMA         ,ULDD,RU
  ,KOTLAS          ,ULKK,RU
  ,ST PETERSBURG   ,ULLI,RU
  ,MURMANSK        ,ULMM,RU
  ,VELIKIE LUKI    ,ULOL,RU
  ,PSKOV           ,ULOO,RU
  ,PETROZAVODSK    ,ULPB,RU
  ,BOTOVO/CHEREPOVE,ULWC,RU
  ,TOT'MA          ,ULWT,RU
  ,VOLOGDA         ,ULWW,RU
  ,KALININGRAD     ,UMKK,RU
  ,ABAKAN          ,UNAA,RU
  ,BARNAUL         ,UNBB,RU
  ,NOVOKUZNETSK    ,UNCE,RU
  ,KOLPASHEVO-IN-T ,UNCL,RU
  ,KEMEROVO        ,UNEE,RU
  ,JENISEJSK       ,UNII,RU
  ,ABAKAN          ,UNKA,RU
  ,VANAVARA        ,UNKI,RU
  ,KRASNOJARSK     ,UNKK,RU
  ,KRASNOYARSK     ,UNKL,RU
  ,PODKAMENNAYA TU ,UNKT,RU
  ,NOVOSIBIRSK/TOLM,UNNN,RU
  ,TOLMACHEVO      ,UNNT,RU
  ,TSENTRALNY/OMSK ,UNOO,RU
  ,PLOTNIKOVO/TOMSK,UNTT,RU
  ,NOVOKUZNETSK    ,UNWW,RU
  ,KHATANGA        ,UOHH,RU
  ,IGARKA          ,UOII,RU
  ,ALYKEL          ,UOOO,RU
  ,ANAPA/VITIAZEVO ,URKA,RU
  ,KRASNODAR       ,URKK,RU
  ,MAYKOP          ,URKM,RU
  ,UYTASH          ,URML,RU
  ,MINERALYNE VODY ,URMM,RU
  ,NALCHIK         ,URMN,RU
  ,BESLAN          ,URMO,RU
  ,STAVROPOL/SHPAKO,URMT,RU
  ,ROSTOV-ON-DON   ,URRR,RU
  ,SOTCHI          ,URSS,RU
  ,ASTRAKHAN       ,URWA,RU
  ,ELISTA          ,URWI,RU
  ,VOLGOGRAD/GUMRAK,URWW,RU
  ,CHELYABINSK-BALA,USCC,RU
  ,MAGNITOGORSK    ,USCM,RU
  ,SALEKHARD       ,USDD,RU
  ,KHANTY-MANSIYSK ,USHH,RU
  ,NADYM           ,USMM,RU
  ,NOVYI URENGOI   ,USMU,RU
  ,PERM/BOLSHOE SAV,USPP,RU
  ,SURGUT          ,USRR,RU
  ,NIZHNEVARTOVSK  ,USNN,RU
  ,RADUZHNY        ,USNR,RU
  ,RUSSKINSKAJA    ,USRK,RU
  ,IVDEL-IN-SVERDL ,USSI,RU
  ,EKATERINBURG    ,USSS,RU
  ,EKATERINBURG    ,    ,RU
  ,ROSCHINO        ,USTR,RU
  ,IVANOVO SOUTH   ,UUBI,RU
  ,BRJANSK         ,UUBP,RU
  ,MOSCOW/NOVOYE SR,UUBW,RU
  ,MOSCOW/DOMODEDOV,UUDD,RU
  ,YAROSLAV        ,UUDL,RU
  ,MOSCOW/SHEREMET',UUEE,RU
  ,KALININ/MIGALOVO,UUEM,RU
  ,OSTAFYEVO INTL  ,UUMO,RU
  ,BELGOROD        ,UUOB,RU
  ,KURSK           ,UUOK,RU
  ,VORONEZ         ,UUOO,RU
  ,MOSCOW/VNUKOVO  ,UUWW,RU
  ,USINSK          ,UUYS,RU
  ,UST-KULOM       ,UUYT,RU
  ,UKHTA           ,UUYH,RU
  ,SYKTYVKAR       ,UUYY,RU
  ,NIZHNY NOVGOROD ,UWGG,RU
  ,KAZAN           ,UWKD,RU
  ,BEGISHEVO       ,UWKE,RU
  ,CHEBOKSARY      ,UWKS,RU
  ,ULJANOVSK       ,UWLL,RU
  ,ULYANOVSK       ,UWLW,RU
  ,ORENBURG/TSENTRA,UWOO,RU
  ,ORSK            ,UWOR,RU
  ,PENZA (STREAM)  ,UWPP,RU
  ,SARATOV/TSENTRAL,UWSS,RU
  ,BASHKORTOSTAN   ,UWUU,RU
  ,KURUMOCH        ,UWWW,RU
  ,KUJBYSEV/BEZENCU,UWWS,RU
  ,VORKUTA         ,UUYW,RU
  ,BORISPOL'/KIEV  ,UKBB,UA
  ,DONETSK         ,UKCC,UA
  ,LUHANSK         ,UKCW,UA
  ,DNIPROPETROVSK  ,UKDD,UA
  ,MOKRAYA         ,UKDE,UA
  ,KRIVYY RIH      ,UKDR,UA
  ,SIMFEROPOL'     ,UKFF,UA
  ,HAR'KOV/OSNOVA  ,UKHH,UA
  ,CHERKASY        ,UKKE,UA
  ,KIEV/ZHYLIANY   ,UKKK,UA
  ,GOSTOMEL'       ,UKKM,UA
  ,IVANO-FRANKIVSK ,UKLI,UA
  ,LVIV            ,UKLL,UA
  ,CHERNOVTSY      ,UKLN,UA
  ,ROVNO           ,UKLR,UA
  ,UZHGOROD        ,UKLU,UA
  ,MYKOLAIV        ,UKON,UA
  ,ODESSA/TSENTRALN,UKOO,UA
  ,LIEPAJA INTL    ,EVLA,LV
  ,RIGA AIRPORT    ,EVRA,LV
  ,VENTPILS        ,EVVA,LV
  ,RIGA            ,UMRR,LV
  ,VENTSPILS (HARBO,UMRW,LV
  ,BREST           ,UMBB,BY
  ,GOMEL           ,UMGG,BY
  ,VITEBSK         ,UMII,BY
  ,UNKNOWN         ,UMLI,BY
  ,GRODNO          ,UMMG,BY
  ,MINSK-IN-MIN    ,UMMM,BY
  ,MINSK           ,UMMS,BY
  ,MOGILEV         ,UMOO,BY
  ,ASHGABAT        ,UTAA,TM
  ,TURKMENBASHI    ,UTAK,TM
  ,MARY            ,UTAM,TM
  ,DASHOGUZ        ,UTAT,TM
  ,TURKMENABAT     ,UTAV,TM
  ,DZIZAK          ,UTED,TM
  ,SHAHRISABZ      ,UTSH,TM
  ,TAMDY-BULAK     ,UTSM,TM
  ,DUSHANBE        ,UTDD,TJ
  ,KHUDZHAND       ,UTDL,TJ
  ,ANDIZAN         ,UTFA,UZ
  ,NAMANGAN        ,UTFN,UZ
  ,FERGANA         ,UTFF,UZ
  ,NAMANGAN        ,UTKN,UZ
  ,NUKUS/KARAKALPAK,UTNN,TM
  ,URGENCH         ,UTNU,TM
  ,NAVOI           ,UTSA,UZ
  ,BUKHARA         ,UTSB,UZ
  ,KARSHI KHANABAD ,UTSK,UZ
  ,SAMARKAND       ,UTSS,TM
  ,TERMEZ          ,UTST,TM
  ,TASHKENT-VOSTOCH,UTTP,UZ
  ,TASKENT/YUZNI   ,UTTT,TM
  ,BEIJING/PEKING  ,ZBAA,CN
  ,HUHHOT          ,ZBHH,CN
  ,BAOTOU          ,ZBOW,CN
  ,ZHENGDING       ,ZBSJ,CN
  ,TIANJIN/ZHANGGUI,ZBTJ,CN
  ,TAIYUAN/WUSU    ,ZBYN,CN
  ,BEIHAI          ,ZGBH,CN
  ,CHANGSHA/DATUOPU,ZGCS,CN
  ,DAYONG          ,ZGDY,CN
  ,GUANGZHOU/BAIYUN,ZGGG,CN
  ,HUANGHUA/CHANGSH,ZGHA,CN
  ,HAIKOU          ,ZGHK,CN
  ,GUILIN          ,ZGKL,CN
  ,SHAN-TOU        ,ZGOW,CN
  ,NANNING/WUXU    ,ZGNN,CN
  ,SHENZHEN        ,ZGSZ,CN
  ,ZHANJIANG       ,ZGZJ,CN
  ,ZHENGZHOU       ,ZHCC,CN
  ,WUHAN/NANHU     ,ZHHH,CN
  ,HAIKOU          ,ZJHK,CN
  ,SANYA/FENGHUANG ,ZJSY,CN
  ,KIMCHAEK/SONGJIN,ZKKC,CN
  ,PYONGYANG/SUNAN ,ZKPY,CN
  ,HEDONG AIRPORT  ,ZLIC,CN
  ,JIUQUAN/SUZHOU  ,ZLJQ,CN
  ,LANZHOU         ,ZLLL,CN
  ,XI'AN           ,ZLSN,CN
  ,XINING          ,ZLXN,CN
  ,XIANYANG        ,ZLXY,CN
  ,YAN AN          ,ZLYA,CN
  ,ULAN-BATOR      ,ZMUB,CN
  ,BOSHANG LINCANG ,ZPLC,CN
  ,KUNMING/WUJIABA ,ZPPP,CN
  ,XIAMEN          ,ZSAM,CN
  ,CHANGZHOU       ,ZSCG,CN
  ,NANCHANG        ,ZSCN,CN
  ,FUZHOU          ,ZSFZ,CN
  ,GAN-ZHOU        ,ZSGZ,CN
  ,HANGZHOU/JIANQIA,ZSHC,CN
  ,JINAN YAOQIANG  ,ZSJN,CN
  ,HUANGYAN        ,ZSLC,CN
  ,NINGBO/LISHE    ,ZSNB,CN
  ,NANJING/NANKING ,ZSNJ,CN
  ,NANTONG         ,ZSNT,CN
  ,HEFEI/LUOGANG   ,ZSOF,CN
  ,SHANGHAI/PUDONG ,ZSPD,CN
  ,QINGDAO/TSINGTAO,ZSQD,CN
  ,SHANGHAI/HONGQIA,ZSSS,CN
  ,JINAN/TSINAN    ,ZSTN,CN
  ,TUNXI           ,ZSTX,CN
  ,WUYISHAN        ,ZSWY,CN
  ,WENZHOU         ,ZSWZ,CN
  ,XUZHOU          ,ZSXZ,CN
  ,CHONGQING/CHUNGK,ZUCK,CN
  ,GUIYANG         ,ZUGY,CN
  ,LHASA           ,ZULS,CN
  ,CHENGDU         ,ZUUU,CN
  ,HAMI            ,ZWHM,CN
  ,KASHI           ,ZWSH,CN
  ,HOTAN           ,ZWTN,CN
  ,URUM-QI/DIWOPU  ,ZWWW,CN
  ,YINING          ,ZWYN,CN
  ,CHANGCHUN       ,ZYCC,CN
  ,CHAOYANG        ,ZYCY,CN
  ,HARBIN          ,ZYHB,CN
  ,JILIN/CHANGCHUN ,ZYJL,CN
  ,MUDANJIANG-HAILA,ZYMD,CN
  ,QIQIHAR         ,ZYQQ,CN
  ,DALIAN/DAIREN/LU,ZYTL,CN
  ,SHENYANG/TAOKIAN,ZYTX,CN
  ,YANJI           ,ZYYJ,CN
  ,SHENYANG/DONGTA ,ZYYY,CN
  ,TAIPEI TAOYUAN  ,RCTP,TW
  ,MAZU            ,RCFG,TW
  ,SUNGSHAN/TAIPEI ,RCSS,TW
  ,TAOYUAN AB      ,RCGM,TW
  ,DONGSHI         ,RCNO,TW
  ,MAKUNG AB       ,RCQC,TW
  ,CHINMEM/SHATOU  ,RCBS,TW
  ,PA KUEI/BAKUAI  ,RCUK,TW
  ,KAOHSIUNG INTL  ,RCKH,TW
  ,TAINAN TW-AFB   ,RCNN,TW
  ,KANGSHAN TW-AFB ,RCAY,TW
  ,CHIAYI TW-AFB   ,RCKU,TW
  ,DONGGANG        ,RCMJ,TW
  ,PINGTUNG SOUTH  ,RCDC,TW
  ,TAICHUNG TW-AFB ,RCLG,TW
  ,HENGCHUN        ,RCKW,TW
  ,HSINCHU TW-AFB  ,RCPO,TW
  ,PINGTUNG N AFB  ,RCSQ,TW
  ,CHIHHANG TW-AFB ,RCQS,TW
  ,LAN YU          ,RCLY,TW
  ,HUALIEN AB      ,RCYU,TW
  ,ILAN            ,RCMS,TW
  ,WUCHIA OBSERVATO,RCMQ,TW
  ,CHIA TUNG       ,RCFS,TW
  ,DONGSHA/PRATAS  ,RCLM,TW
  ,FENG NIN TW-AFB ,RCFN,TW
  ,GREEN ISLAND    ,RCGI,TW
  ,BAI GAN         ,RCMT,TW
  ,NEW TOKYO INTL A,RJAA,JP
  ,MATSUMOTO AIRPOR,RJAF,JP
  ,HYAKURI (JASDF) ,RJAH,JP
  ,ICHIKAWA        ,RJAI,JP
  ,KASUMIGAURA (JAS,RJAK,JP
  ,MINAMITORISHIMA ,RJAM,JP
  ,CHICHIJIMA ISLAN,RJAO,JP
  ,FUJI (JASDF)    ,RJAT,JP
  ,IWOJIMA (JMSDF) ,RJAW,JP
  ,KANSAI INTL     ,RJBB,JP
  ,NANKISHIRAHAMA A,RJBD,JP
  ,KOBE            ,RJBE,JP
  ,HIROSHIMANISHI  ,RJBH,JP
  ,TAJIMA          ,RJBT,JP
  ,ASAHIKAWA (JASDF,RJCA,JP
  ,OBIHIRO AIRPORT ,RJCB,JP
  ,CHITOSE (JASDF/C,RJCC,JP
  ,HAKODATE AIRPORT,RJCH,JP
  ,CHITOSE (JASDF) ,RJCJ,JP
  ,KUSHIRO AIRPORT ,RJCK,JP
  ,MEMAMBETSU AIRPO,RJCM,JP
  ,NAKASHIBETSU ARP,RJCN,JP
  ,SAPPORO (JGSDF/C,RJCO,JP
  ,REBUN ISLAND    ,RJCR,JP
  ,KUSHIRO/KENEBETS,RJCS,JP
  ,TOKACHI (JGSDF) ,RJCT,JP
  ,WAKKANAI AIRPORT,RJCW,JP
  ,MURORAN/YAKUMO  ,RJCY,JP
  ,IKI AIRPORT (ISL,RJDB,JP
  ,YAMAGUCHI/UBE AR,RJDC,JP
  ,KAMIGOTO        ,RJDK,JP
  ,METABARU (JASDF),RJDM,JP
  ,OJIKA ISLAND    ,RJDO,JP
  ,TSUSHIMA AIRPORT,RJDT,JP
  ,MONBETSU AIRPORT,RJEB,JP
  ,ASAHIKAWA AIRPOR,RJEC,JP
  ,OKUSHIRI ISLAND ,RJEO,JP
  ,RISHIRI ISLAND  ,RJER,JP
  ,ASHIYA (JASDF)  ,RJFA,JP
  ,YAKUSHIMA ISLAND,RJFC,JP
  ,FUKUE AIRPORT   ,RJFE,JP
  ,FUKUOKA/ITAZUKE ,RJFF,JP
  ,TANEGASHIMA AIRP,RJFG,JP
  ,KAGOSHIMA AIRPOR,RJFK,JP
  ,MIYAZAKI AIRPORT,RJFM,JP
  ,NYUTABARU (JASDF,RJFN,JP
  ,OITA AIRPORT    ,RJFO,JP
  ,KITAKYUSHU/KOKUR,RJFR,JP
  ,SAGA AIRPORT    ,RJFS,JP
  ,KUMAMOTO(CIV/JAS,RJFT,JP
  ,NAGASAKI(CIV/JMS,RJFU,JP
  ,SASABO NAS      ,RJFW,JP
  ,KANOYA (JMSDF)  ,RJFY,JP
  ,TSUIKI (JASDF)  ,RJFZ,JP
  ,NAGOYA/CHUBU    ,RJGG,JP
  ,AMAMI AIRPORT   ,RJKA,JP
  ,OKINOERABU/OKIER,RJKB,JP
  ,KIKAI ISLAND    ,RJKI,JP
  ,TOKUNOSHIMA ISLA,RJKN,JP
  ,FUKUI AIRPORT   ,RJNF,JP
  ,GIFU (JASDF)    ,RJNG,JP
  ,HAMAMATSU (JASDF,RJNH,JP
  ,KOMATSU (CIV/JAS,RJNK,JP
  ,NAGOYA (CIV/JASD,RJNN,JP
  ,NAGOYA (CIV/JASD,RJNA,JP
  ,OKI AIRPORT     ,RJNO,JP
  ,SHIZOUKA        ,RJNS,JP
  ,TOYAMA AIRPORT  ,RJNT,JP
  ,NOTO            ,RJNW,JP
  ,SHIZUHAMA (JASDF,RJNY,JP
  ,NEW HIROSHIMA   ,RJOA,JP
  ,OKAYAMA AIRPORT ,RJOB,JP
  ,IZUMO AIRPORT   ,RJOC,JP
  ,AKENO (JASDF)   ,RJOE,JP
  ,HOFU (JASDF)    ,RJOF,JP
  ,MIHO (CIV/JASDF),RJOH,JP
  ,IWAKUNI MCAS    ,RJOI,JP
  ,KOCHI AIRPORT   ,RJOK,JP
  ,MATSUYAMA AIRPOR,RJOM,JP
  ,OSAKA INTL/ITAMI,RJOO,JP
  ,KOMATSUJIMA (JAS,RJOP,JP
  ,TOTTORI AIRPORT ,RJOR,JP
  ,TOKUSHIMA(JMSDF/,RJOS,JP
  ,TAKAMATSU AIRPOR,RJOT,JP
  ,IWAMI           ,RJOW,JP
  ,YAO (CIV/JGSDF) ,RJOY,JP
  ,OZUKI (JMSDF)   ,RJOZ,JP
  ,AOMORI AIRPORT  ,RJSA,JP
  ,YAMAGATA(CIV/JGS,RJSC,JP
  ,SADO AIRPORT    ,RJSD,JP
  ,FUKUSHIMA ARPT  ,RJSF,JP
  ,HACHINOHE (JMSDF,RJSH,JP
  ,HANAMAKI AIRPORT,RJSI,JP
  ,AKITA AIRPORT   ,RJSK,JP
  ,MISAWA(JASDF/AF/,RJSM,JP
  ,NIIGATA (CIV/JAS,RJSN,JP
  ,OMINATO (JASDF) ,RJSO,JP
  ,ODATE-NOSHIRO   ,RJSR,JP
  ,SENDAI AIRPORT  ,RJSS,JP
  ,MATSUSHIMA (JASD,RJST,JP
  ,KASUMINOME (JASD,RJSU,JP
  ,SHONAI          ,RJSY,JP
  ,ATSUGI NAS (JMSD,RJTA,JP
  ,TACHIKAWA (JASDF,RJTC,JP
  ,TOKYO, JMA      ,RJTD,JP
  ,TATEYAMA (JMSDF),RJTE,JP
  ,CHOFU AIRPORT   ,RJTF,JP
  ,HACHIJOJIMA ISLA,RJTH,JP
  ,TOKYO HELIPORT  ,RJTI,JP
  ,IRUMA (JASDF)   ,RJTJ,JP
  ,KISARAZU (JGSDF),RJTK,JP
  ,SHIMOFUSA (JMSDF,RJTL,JP
  ,OSHIMA AIRPORT  ,RJTO,JP
  ,MIYAKEJIMA AIRPO,RJTQ,JP
  ,KASTNER AAF/ZAMA,RJTR,JP
  ,TOKYO INTL AIRPO,RJTT,JP
  ,UTSUNOMIYA (JGSD,RJTU,JP
  ,YOKOSUKA FWF    ,RJTX,JP
  ,YOKOTA (JASDF/US,RJTY,JP
  ,NAHA (CIV/JASDF),ROAH,JP
  ,IEJIMA AUX (USAF,RODE,JP
  ,KADENA (USAFB-NA,RODN,JP
  ,HAMBY AAF/BUCKNE,ROHF,JP
  ,ISHIGAKIJIMA ISL,ROIG,JP
  ,KUMEJIMA ISLAND ,ROKJ,JP
  ,MINAMIDAITOJIMA ,ROMD,JP
  ,MIYAKOJIMA ISLAN,ROMY,JP
  ,AGUNI ISLAND    ,RORA,JP
  ,HATERUMA        ,RORH,JP
  ,KITADAITO ISLAND,RORK,JP
  ,SHIMOJI-SHIMA IS,RORS,JP
  ,TARAMA ISLAND   ,RORT,JP
  ,YORON ISLAND    ,RORY,JP
  ,FUTENMA(US-MCAS),ROTM,JP
  ,YONAGUNI AIRPORT,ROYN,JP
  ,MUAN INTL       ,RKJB,KR
  ,GWANGJU (KOR-AFB,RKJJ,KR
  ,KUNSAN (US/KOR-A,RKJK,KR
  ,MOKPO (KOR-NAVY),RKJM,KR
  ,JHUNJU (KOR-ARMY,RKJU,KR
  ,YOSU AIRPORT    ,RKJY,KR
  ,CAMP PAGE/CHUNCH,RKNC,KR
  ,SOKCHO AIRPORT  ,RKND,KR
  ,WHANG RYEONG    ,RKNF,KR
  ,HOENGSONG (KOR-A,RKNH,KR
  ,KANGNUNG (KOR-AF,RKNN,KR
  ,KEO JIN         ,RKNO,KR
  ,KOTAR RANGE     ,RKNR,KR
  ,WONJU           ,RKNW,KR
  ,YANGYANG INTL   ,RKNY,KR
  ,JEJU INTL AIRPO ,RKPC,KR
  ,JINHAE (KOR-ARM ,RKPE,KR
  ,BUSAN/KIMHAE INT,RKPK,KR
  ,MOSULPO (KOR-AFB,RKPM,KR
  ,SACHON (KOR-AFB),RKPS,KR
  ,ULSAN           ,RKPU,KR
  ,DONGHAE RADAR   ,RKSB,KR
  ,SV RI SAN       ,RKSC,KR
  ,MAESANRI        ,RKSD,KR
  ,PAENGNYONGDO BEA,RKSE,KR
  ,SEOUL (KOR-AF HQ,RKSF,KR
  ,PYONGTAEK (A-511,RKSG,KR
  ,COMMAND POST TAN,RKSH,KR
  ,CHAJANG NI      ,RKSI,KR
  ,TAESONG-SAN     ,RKSJ,KR
  ,SEOUL CITY      ,RKSL,KR
  ,SEOUL EAST(KOR-A,RKSM,KR
  ,KOON-NI RANGE   ,RKSN,KR
  ,OSAN (US/KOR-AFB,RKSO,KR
